Tipo Titulo,Data Vencimento,Data Base,PU Base Manha,Juros
Tesouro IPCA+,2015-05-15,2010-01-19,1325.49,4.66065708750462
Tesouro Prefixado,2011-01-01,2010-01-19,910.86,10.32678342027308
Tesouro Prefixado,2012-01-01,2010-01-19,805.08,11.76447439300409
Tesouro Prefixado,2013-01-01,2010-01-19,708.05,12.4091396760013
Tesouro Prefixado,2010-07-01,2010-01-19,962.1,9.043580124351221
Tesouro IPCA+,2024-08-15,2010-01-19,766.96,4.34452733917927
Tesouro Selic,2011-03-16,2010-01-19,4112.8,0.0
Tesouro Selic,2010-03-17,2010-01-20,4115.04,0.0
Tesouro Selic,2011-03-16,2010-01-20,4114.16,0.0
Tesouro Selic,2012-03-07,2010-01-20,4112.48,0.0
Tesouro Selic,2014-03-07,2010-01-20,4108.33,0.0
Tesouro Selic,2013-03-07,2010-01-20,4109.97,0.0
Tesouro Prefixado,2013-01-01,2010-01-20,708.38,12.40358543418054
Tesouro Prefixado,2010-07-01,2010-01-20,962.24,9.066085770050119
Tesouro Prefixado,2011-01-01,2010-01-20,910.66,10.38371022829522
Tesouro Prefixado,2012-01-01,2010-01-20,804.74,11.80621826329137
Tesouro IPCA+,2024-08-15,2010-01-20,763.11,4.37023341838316
Tesouro IPCA+,2015-05-15,2010-01-20,1324.77,4.67049681172129
Tesouro IPCA+,2015-05-15,2010-01-21,1324.7,4.67367814042321
Tesouro Prefixado,2010-07-01,2010-01-21,962.58,9.03746703507544
Tesouro Prefixado,2013-01-01,2010-01-21,708.89,12.38834069647536
Tesouro Prefixado,2012-01-01,2010-01-21,804.95,11.8087844869527
Tesouro Prefixado,2011-01-01,2010-01-21,911.02,10.369131305580611
Tesouro Selic,2014-03-07,2010-01-21,4109.69,0.0
Tesouro Selic,2013-03-07,2010-01-21,4111.34,0.0
Tesouro Selic,2012-03-07,2010-01-21,4113.84,0.0
Tesouro Selic,2010-03-17,2010-01-21,4116.4,0.0
Tesouro Selic,2011-03-16,2010-01-21,4115.51,0.0
Tesouro IPCA+,2024-08-15,2010-01-21,762.4,4.37567464491881
Tesouro Prefixado,2012-01-01,2010-01-22,803.92,11.90017491729467
Tesouro Selic,2010-03-17,2010-01-22,4117.75,0.0
Tesouro IPCA+,2015-05-15,2010-01-22,1323.98,4.6835403658688195
Tesouro Selic,2011-03-16,2010-01-22,4116.87,0.0
Tesouro Selic,2012-03-07,2010-01-22,4115.2,0.0
Tesouro Selic,2013-03-07,2010-01-22,4112.7,0.0
Tesouro Selic,2014-03-07,2010-01-22,4111.05,0.0
Tesouro Prefixado,2010-07-01,2010-01-22,962.87,9.02145179305713
Tesouro IPCA+,2024-08-15,2010-01-22,760.66,4.38781454062378
Tesouro Prefixado,2011-01-01,2010-01-22,911.06,10.39564351313884
Tesouro Prefixado,2013-01-01,2010-01-22,707.01,12.50201302919731
Tesouro Prefixado,2010-07-01,2010-01-25,963.13,9.13296741688127
Tesouro Selic,2010-03-17,2010-01-25,4119.11,0.0
Tesouro Selic,2012-03-07,2010-01-25,4116.56,0.0
Tesouro Selic,2013-03-07,2010-01-25,4114.06,0.0
Tesouro Selic,2014-03-07,2010-01-25,4112.4,0.0
Tesouro IPCA+,2015-05-15,2010-01-25,1324.11,4.68962758652538
Tesouro Prefixado,2013-01-01,2010-01-25,707.71,12.50116854758141
Tesouro IPCA+,2024-08-15,2010-01-25,760.44,4.39177575450044
Tesouro Prefixado,2011-01-01,2010-01-25,911.35,10.454080294894
Tesouro Prefixado,2012-01-01,2010-01-25,804.56,11.90756936309149
Tesouro Selic,2011-03-16,2010-01-25,4118.23,0.0
Tesouro Selic,2010-03-17,2010-01-26,4120.47,0.0
Tesouro IPCA+,2015-05-15,2010-01-26,1324.74,4.68562180894325
Tesouro Selic,2014-03-07,2010-01-26,4113.77,0.0
Tesouro Prefixado,2011-01-01,2010-01-26,911.7,10.44082138441131
Tesouro Prefixado,2010-07-01,2010-01-26,963.46,9.106576950409611
Tesouro Prefixado,2013-01-01,2010-01-26,708.04,12.495655990203879
Tesouro Prefixado,2012-01-01,2010-01-26,804.92,11.89949146470015
Tesouro IPCA+,2024-08-15,2010-01-26,760.79,4.3903424036168195
Tesouro Selic,2011-03-16,2010-01-26,4119.59,0.0
Tesouro Selic,2012-03-07,2010-01-26,4117.92,0.0
Tesouro Selic,2013-03-07,2010-01-26,4115.42,0.0
Tesouro Selic,2012-03-07,2010-01-27,4119.28,0.0
Tesouro Prefixado,2010-07-01,2010-01-27,963.76,9.08788399950752
Tesouro Prefixado,2013-01-01,2010-01-27,709.66,12.42029913105691
Tesouro Prefixado,2011-01-01,2010-01-27,911.91,10.44576951546591
Tesouro Prefixado,2012-01-01,2010-01-27,805.97,11.84169393537861
Tesouro Selic,2013-03-07,2010-01-27,4116.78,0.0
Tesouro IPCA+,2015-05-15,2010-01-27,1326.02,4.67492752615508
Tesouro Selic,2011-03-16,2010-01-27,4120.95,0.0
Tesouro Selic,2010-03-17,2010-01-27,4121.82,0.0
Tesouro Selic,2014-03-07,2010-01-27,4115.12,0.0
Tesouro IPCA+,2024-08-15,2010-01-27,761.14,4.38890958066988
Tesouro IPCA+,2015-05-15,2010-01-28,1327.97,4.6573502751591
Tesouro Prefixado,2010-07-01,2010-01-28,964.1,9.058244227536761
Tesouro Prefixado,2013-01-01,2010-01-28,710.36,12.39474442633132
Tesouro Prefixado,2012-01-01,2010-01-28,806.19,11.84363934588539
Tesouro IPCA+,2024-08-15,2010-01-28,763.57,4.3739724990937
Tesouro Selic,2011-03-16,2010-01-28,4122.31,0.0
Tesouro Selic,2012-03-07,2010-01-28,4120.64,0.0
Tesouro Selic,2010-03-17,2010-01-28,4123.18,0.0
Tesouro Prefixado,2011-01-01,2010-01-28,912.27,10.431128590341961
Tesouro Selic,2014-03-07,2010-01-28,4116.49,0.0
Tesouro Selic,2013-03-07,2010-01-28,4118.14,0.0
Tesouro Prefixado,2011-01-01,2010-01-29,913.09,10.35613362115903
Tesouro Selic,2014-03-07,2010-01-29,4117.85,0.0
Tesouro Prefixado,2013-01-01,2010-01-29,710.14,12.41895012653444
Tesouro Selic,2011-03-16,2010-01-29,4123.67,0.0
Tesouro Selic,2010-03-17,2010-01-29,4124.54,0.0
Tesouro Selic,2012-03-07,2010-01-29,4122.0,0.0
Tesouro Selic,2013-03-07,2010-01-29,4119.51,0.0
Tesouro Prefixado,2010-07-01,2010-01-29,964.62,8.9796954414117
Tesouro IPCA+,2024-08-15,2010-01-29,763.92,4.37254456955966
Tesouro IPCA+,2015-05-15,2010-01-29,1327.94,4.6601246234227105
Tesouro Prefixado,2012-01-01,2010-01-29,806.68,11.82611554612134
Tesouro Selic,2014-03-07,2010-02-01,4119.21,0.26090935781066
Tesouro Selic,2012-03-07,2010-02-01,4123.36,0.47718188370498
Tesouro Selic,2013-03-07,2010-02-01,4120.87,0.33631491346175
Tesouro IPCA+,2015-05-15,2010-02-01,1329.14,4.76145327712345
Tesouro IPCA+,2024-08-15,2010-02-01,766.69,4.39562644171729
Tesouro Prefixado,2010-07-01,2010-02-01,965.02,9.05713265976222
Tesouro Prefixado,2011-01-01,2010-02-01,913.59,10.38774978276355
Tesouro Prefixado,2012-01-01,2010-02-01,807.73,11.80375465464467
Tesouro Prefixado,2013-01-01,2010-02-01,711.57,12.37846835457747
Tesouro Selic,2011-03-16,2010-02-01,4125.03,0.87135222256875
Tesouro Selic,2010-03-17,2010-02-01,4125.9,8.24644405381753
Tesouro IPCA+,2024-08-15,2010-02-02,768.08,4.38749534995244
Tesouro Prefixado,2011-01-01,2010-02-02,914.03,10.362214682323941
Tesouro Selic,2010-03-17,2010-02-02,4127.26,8.23684957772969
Tesouro Prefixado,2010-07-01,2010-02-02,965.25,9.056883427242129
Tesouro Prefixado,2012-01-01,2010-02-02,808.92,11.73551770377943
Tesouro Prefixado,2013-01-01,2010-02-02,713.38,12.29282361532466
Tesouro Selic,2013-03-07,2010-02-02,4122.23,0.32922357489153004
Tesouro Selic,2014-03-07,2010-02-02,4120.58,0.255460751108
Tesouro Selic,2012-03-07,2010-02-02,4124.73,0.46679888499756
Tesouro Selic,2011-03-16,2010-02-02,4126.39,0.85291612118472
Tesouro IPCA+,2015-05-15,2010-02-02,1330.43,4.75069812711257
Tesouro Prefixado,2011-01-01,2010-02-03,914.08,10.38835167553815
Tesouro Selic,2010-03-17,2010-02-03,4128.62,8.22686964226959
Tesouro Selic,2011-03-16,2010-02-03,4127.75,0.8343993946588799
Tesouro Selic,2012-03-07,2010-02-03,4126.09,0.45647381822959004
Tesouro Selic,2013-03-07,2010-02-03,4123.59,0.32212260504902
Tesouro Selic,2014-03-07,2010-02-03,4121.94,0.25004806362975
Tesouro Prefixado,2010-07-01,2010-02-03,965.41,9.076162072332169
Tesouro Prefixado,2013-01-01,2010-02-03,715.74,12.1776970561146
Tesouro IPCA+,2024-08-15,2010-02-03,769.49,4.3792492354694605
Tesouro IPCA+,2015-05-15,2010-02-03,1331.72,4.73994579775167
Tesouro Prefixado,2012-01-01,2010-02-03,809.97,11.67736745258385
Tesouro Selic,2011-03-16,2010-02-04,4129.12,0.8156495414296
Tesouro Selic,2010-03-17,2010-02-04,4129.98,8.21647604283946
Tesouro IPCA+,2015-05-15,2010-02-04,1334.32,4.71573739303867
Tesouro Selic,2013-03-07,2010-02-04,4124.96,0.31495759947117
Tesouro IPCA+,2024-08-15,2010-02-04,772.99,4.35759752541888
Tesouro Selic,2012-03-07,2010-02-04,4127.45,0.44612632578299993
Tesouro Selic,2014-03-07,2010-02-04,4123.3,0.24463025652969
Tesouro Prefixado,2010-07-01,2010-02-04,965.71,9.05642093916048
Tesouro Prefixado,2012-01-01,2010-02-04,810.32,11.66976980735179
Tesouro Prefixado,2013-01-01,2010-02-04,716.06,12.172590127495631
Tesouro Prefixado,2011-01-01,2010-02-04,914.44,10.37334961665574
Tesouro Selic,2010-03-17,2010-02-05,4131.34,8.205637759446379
Tesouro Selic,2012-03-07,2010-02-05,4128.82,0.43567576741707004
Tesouro IPCA+,2015-05-15,2010-02-05,1336.99,4.69084391231622
Tesouro Selic,2014-03-07,2010-02-05,4124.67,0.23916624411520998
Tesouro Prefixado,2011-01-01,2010-02-05,915.55,10.25822202742143
Tesouro Prefixado,2012-01-01,2010-02-05,811.51,11.601403754570521
Tesouro Prefixado,2013-01-01,2010-02-05,717.32,12.11685903710713
Tesouro Prefixado,2010-07-01,2010-02-05,966.25,8.96869863731633
Tesouro IPCA+,2024-08-15,2010-02-05,779.05,4.31973185076925
Tesouro Selic,2013-03-07,2010-02-05,4126.32,0.30783726110972
Tesouro Selic,2011-03-16,2010-02-05,4130.48,0.79696951866725
Tesouro Prefixado,2013-01-01,2010-02-08,717.83,12.125710206271489
Tesouro Selic,2011-03-16,2010-02-08,4131.84,0.7821035808657799
Tesouro Selic,2012-03-07,2010-02-08,4130.18,0.42640759662668
Tesouro Selic,2014-03-07,2010-02-08,4126.03,0.2340526837717
Tesouro Prefixado,2010-07-01,2010-02-08,966.62,9.05852841064156
Tesouro Prefixado,2011-01-01,2010-02-08,916.05,10.28976945776396
Tesouro Selic,2013-03-07,2010-02-08,4127.69,0.30118903216103
Tesouro IPCA+,2015-05-15,2010-02-08,1338.3,4.6848923076554705
Tesouro Selic,2010-03-17,2010-02-08,4132.71,8.65411950311125
Tesouro Prefixado,2012-01-01,2010-02-08,812.55,11.57906952740428
Tesouro IPCA+,2024-08-15,2010-02-08,780.86,4.31072217478618
Tesouro Selic,2011-03-16,2010-02-09,4133.21,0.76301939036418
Tesouro Selic,2010-03-17,2010-02-09,4134.07,8.6543743646444
Tesouro Selic,2012-03-07,2010-02-09,4131.55,0.41588517094567995
Tesouro Selic,2013-03-07,2010-02-09,4129.06,0.29398237698683
Tesouro Prefixado,2011-01-01,2010-02-09,916.56,10.25413367404493
Tesouro Prefixado,2012-01-01,2010-02-09,813.87,11.50105451738425
Tesouro Prefixado,2013-01-01,2010-02-09,720.19,12.01073613209329
Tesouro Prefixado,2010-07-01,2010-02-09,966.89,9.04678276951524
Tesouro IPCA+,2024-08-15,2010-02-09,781.24,4.309140107043239
Tesouro IPCA+,2015-05-15,2010-02-09,1339.62,4.67384964146364
Tesouro Selic,2014-03-07,2010-02-09,4127.4,0.22857117204526
Tesouro IPCA+,2024-08-15,2010-02-10,779.49,4.3210932261043595
Tesouro Prefixado,2012-01-01,2010-02-10,814.22,11.49326975575706
Tesouro Prefixado,2011-01-01,2010-02-10,916.54,10.28995950990727
Tesouro Prefixado,2010-07-01,2010-02-10,967.16,9.03489384030058
Tesouro Selic,2014-03-07,2010-02-10,4128.76,0.22312562084401
Tesouro Selic,2012-03-07,2010-02-10,4132.91,0.40542067535273996
Tesouro Selic,2011-03-16,2010-02-10,4134.57,0.74400406320127
Tesouro Selic,2010-03-17,2010-02-10,4135.43,8.65472845519386
Tesouro Selic,2013-03-07,2010-02-10,4130.42,0.28682044661856004
Tesouro IPCA+,2015-05-15,2010-02-10,1340.29,4.66947059908726
Tesouro Prefixado,2013-01-01,2010-02-10,720.89,11.98513213949867
Tesouro IPCA+,2015-05-15,2010-02-11,1340.96,4.66509061094213
Tesouro Selic,2011-03-16,2010-02-11,4135.94,0.72474949897387
Tesouro Prefixado,2010-07-01,2010-02-11,967.39,9.034619786594229
Tesouro Prefixado,2013-01-01,2010-02-11,720.29,12.02943837037247
Tesouro Prefixado,2012-01-01,2010-02-11,814.16,11.51523242984193
Tesouro Prefixado,2011-01-01,2010-02-11,916.75,10.29481553206486
Tesouro Selic,2014-03-07,2010-02-11,4130.13,0.2176337002465
Tesouro Selic,2013-03-07,2010-02-11,4131.79,0.27959407789466
Tesouro Selic,2012-03-07,2010-02-11,4134.28,0.39485213024085997
Tesouro IPCA+,2024-08-15,2010-02-11,780.93,4.31276987501876
Tesouro Selic,2010-03-17,2010-02-11,4136.8,8.653243750676989
Tesouro Prefixado,2012-01-01,2010-02-12,814.24,11.52708204248553
Tesouro Selic,2013-03-07,2010-02-12,4133.15,0.2724124330655
Tesouro Prefixado,2011-01-01,2010-02-12,917.18,10.26979101688454
Tesouro Selic,2011-03-16,2010-02-12,4137.3,0.7055631622127501
Tesouro Selic,2012-03-07,2010-02-12,4135.64,0.3843414773003
Tesouro Selic,2014-03-07,2010-02-12,4131.5,0.21213655209662
Tesouro Selic,2010-03-17,2010-02-12,4138.16,8.653765108938071
Tesouro Prefixado,2010-07-01,2010-02-12,967.73,9.001794034291951
Tesouro IPCA+,2015-05-15,2010-02-12,1343.63,4.6402279321998
Tesouro IPCA+,2024-08-15,2010-02-12,781.32,4.31112398034103
Tesouro Prefixado,2013-01-01,2010-02-12,719.32,12.09384699812792
Tesouro Selic,2013-03-07,2010-02-17,4134.52,0.2661196304478
Tesouro Prefixado,2012-01-01,2010-02-17,814.87,11.57003420917126
Tesouro Prefixado,2011-01-01,2010-02-17,917.76,10.359256028936139
Tesouro Prefixado,2010-07-01,2010-02-17,968.17,9.21752123876991
Tesouro Selic,2010-03-17,2010-02-17,4139.53,9.94805345539902
Tesouro Selic,2011-03-16,2010-02-17,4138.66,0.69331771592893
Tesouro Selic,2012-03-07,2010-02-17,4137.01,0.37572606175804
Tesouro Selic,2014-03-07,2010-02-17,4132.86,0.20723490410077
Tesouro Prefixado,2013-01-01,2010-02-17,720.02,12.11688408906941
Tesouro IPCA+,2015-05-15,2010-02-17,1348.19,4.605937043202999
Tesouro IPCA+,2024-08-15,2010-02-17,781.36,4.31502883691616
Tesouro Selic,2011-03-16,2010-02-18,4140.03,0.67362000020112
Tesouro IPCA+,2015-05-15,2010-02-18,1350.84,4.58133048947662
Tesouro IPCA+,2024-08-15,2010-02-18,782.8,4.30671573491519
Tesouro Prefixado,2012-01-01,2010-02-18,815.77,11.52199697127209
Tesouro Prefixado,2011-01-01,2010-02-18,918.12,10.343704533794739
Tesouro Prefixado,2010-07-01,2010-02-18,968.5,9.18771413480907
Tesouro Prefixado,2013-01-01,2010-02-18,720.71,12.091694622135481
Tesouro Selic,2012-03-07,2010-02-18,4138.38,0.36503318919325
Tesouro Selic,2010-03-17,2010-02-18,4140.89,9.9971721779914
Tesouro Selic,2014-03-07,2010-02-18,4134.23,0.20171272060770998
Tesouro Selic,2013-03-07,2010-02-18,4135.89,0.25883818364365
Tesouro Selic,2014-03-07,2010-02-19,4135.6,0.19618524173445
Tesouro Selic,2013-03-07,2010-02-19,4137.26,0.25154666374191004
Tesouro Selic,2011-03-16,2010-02-19,4141.4,0.6538322754956
Tesouro Selic,2010-03-17,2010-02-19,4142.25,10.05020886028387
Tesouro Prefixado,2012-01-01,2010-02-19,816.26,11.50393983660051
Tesouro IPCA+,2024-08-15,2010-02-19,783.17,4.30519940148403
Tesouro IPCA+,2015-05-15,2010-02-19,1351.5,4.5770456181932495
Tesouro Prefixado,2011-01-01,2010-02-19,918.33,10.3489063309333
Tesouro Prefixado,2010-07-01,2010-02-19,968.81,9.16373426535883
Tesouro Prefixado,2013-01-01,2010-02-19,721.96,12.03616634512356
Tesouro Selic,2012-03-07,2010-02-19,4139.75,0.35431654165249
Tesouro Prefixado,2010-07-01,2010-02-22,969.05,9.30986193659628
Tesouro IPCA+,2015-05-15,2010-02-22,1352.13,4.57796749903005
Tesouro IPCA+,2024-08-15,2010-02-22,783.91,4.30299923736541
Tesouro Selic,2010-03-17,2010-02-22,4143.62,11.03049026856026
Tesouro Selic,2013-03-07,2010-02-22,4138.63,0.24468605918006003
Tesouro Selic,2012-03-07,2010-02-22,4141.11,0.34458327860178
Tesouro Selic,2014-03-07,2010-02-22,4136.97,0.19091138972613
Tesouro Selic,2011-03-16,2010-02-22,4142.77,0.63724053207427
Tesouro Prefixado,2013-01-01,2010-02-22,723.02,12.01525043890687
Tesouro Prefixado,2012-01-01,2010-02-22,816.61,11.531916211275819
Tesouro Prefixado,2011-01-01,2010-02-22,918.54,10.42364339395836
Tesouro IPCA+,2015-05-15,2010-02-23,1352.79,4.57367845324507
Tesouro Selic,2010-03-17,2010-02-23,4144.98,11.14126281313425
Tesouro Selic,2011-03-16,2010-02-23,4144.13,0.61733366691123
Tesouro Selic,2012-03-07,2010-02-23,4142.48,0.3337910421143
Tesouro Prefixado,2013-01-01,2010-02-23,722.98,12.029607386916739
Tesouro Selic,2014-03-07,2010-02-23,4138.33,0.18540734387886
Tesouro Selic,2013-03-07,2010-02-23,4139.99,0.23741654404108
Tesouro Prefixado,2011-01-01,2010-02-23,918.4,10.4784540872846
Tesouro IPCA+,2024-08-15,2010-02-23,784.29,4.3014210454848305
Tesouro Prefixado,2012-01-01,2010-02-23,816.42,11.563903097005209
Tesouro Prefixado,2010-07-01,2010-02-23,969.26,9.3182934218748
Tesouro Selic,2011-03-16,2010-02-24,4145.5,0.59717561320387
Tesouro Selic,2010-03-17,2010-02-24,4146.35,11.25963563908969
Tesouro Selic,2012-03-07,2010-02-24,4143.85,0.32297460810086
Tesouro Selic,2013-03-07,2010-02-24,4141.37,0.23002669707607998
Tesouro Selic,2014-03-07,2010-02-24,4139.7,0.17985654590741
Tesouro Prefixado,2013-01-01,2010-02-24,723.68,12.00382027988307
Tesouro Prefixado,2012-01-01,2010-02-24,816.36,11.58639492227411
Tesouro Prefixado,2010-07-01,2010-02-24,969.54,9.30417360983897
Tesouro IPCA+,2024-08-15,2010-02-24,784.96,4.2980061313735805
Tesouro IPCA+,2015-05-15,2010-02-24,1353.97,4.56407770906244
Tesouro Prefixado,2011-01-01,2010-02-24,918.61,10.48418858185704
Tesouro Selic,2012-03-07,2010-02-25,4145.22,0.3121338795172
Tesouro IPCA+,2024-08-15,2010-02-25,785.37,4.29623972847772
Tesouro IPCA+,2015-05-15,2010-02-25,1353.36,4.57276090921241
Tesouro Selic,2011-03-16,2010-02-25,4146.87,0.57692384844501
Tesouro Prefixado,2011-01-01,2010-02-25,918.76,10.498468824242678
Tesouro Prefixado,2012-01-01,2010-02-25,815.37,11.67782351939981
Tesouro Prefixado,2013-01-01,2010-02-25,722.17,12.098140523078161
Tesouro Prefixado,2010-07-01,2010-02-25,969.79,9.29965863619219
Tesouro Selic,2013-03-07,2010-02-25,4142.74,0.22268169056733003
Tesouro Selic,2010-03-17,2010-02-25,4147.72,11.39014459315235
Tesouro Selic,2014-03-07,2010-02-25,4141.07,0.17430038865753
Tesouro Selic,2014-03-07,2010-02-26,4142.44,0.16873886024659002
Tesouro IPCA+,2024-08-15,2010-02-26,785.77,4.29453734208598
Tesouro IPCA+,2015-05-15,2010-02-26,1352.76,4.58135444263867
Tesouro Prefixado,2012-01-01,2010-02-26,815.59,11.67979710365139
Tesouro Prefixado,2013-01-01,2010-02-26,722.49,12.09300944023328
Tesouro Prefixado,2010-07-01,2010-02-26,970.07,9.28521672166762
Tesouro Prefixado,2011-01-01,2010-02-26,918.91,10.5128468410355
Tesouro Selic,2011-03-16,2010-02-26,4148.24,0.55657766057997
Tesouro Selic,2012-03-07,2010-02-26,4146.59,0.30126875881626
Tesouro Selic,2010-03-17,2010-02-26,4149.08,11.53829626677427
Tesouro Selic,2013-03-07,2010-02-26,4144.11,0.21532642905846
Tesouro Selic,2012-03-07,2010-03-01,4147.96,0.49458611161412
Tesouro IPCA+,2024-08-15,2010-03-01,784.49,4.33095669877889
Tesouro Prefixado,2010-07-01,2010-03-01,970.27,9.4565136542301
Tesouro Prefixado,2013-01-01,2010-03-01,721.18,12.201732818411209
Tesouro Prefixado,2012-01-01,2010-03-01,814.87,11.78869731220315
Tesouro Prefixado,2011-01-01,2010-03-01,918.78,10.63988716844195
Tesouro Selic,2014-03-07,2010-03-01,4143.81,0.26540716021528
Tesouro Selic,2013-03-07,2010-03-01,4145.48,0.34422331275529
Tesouro Selic,2011-03-16,2010-03-01,4149.61,0.93484076714627
Tesouro Selic,2010-03-17,2010-03-01,4150.45,24.3345073669817
Tesouro IPCA+,2015-05-15,2010-03-01,1352.91,4.65913165743197
Tesouro Selic,2010-03-17,2010-03-02,4151.82,25.455539011107657
Tesouro Selic,2014-03-07,2010-03-02,4145.18,0.25989132577322
Tesouro Selic,2013-03-07,2010-03-02,4146.85,0.3369478468322
Tesouro Selic,2012-03-07,2010-03-02,4149.33,0.48389767953755
Tesouro Selic,2011-03-16,2010-03-02,4150.98,0.9151671905960499
Tesouro IPCA+,2015-05-15,2010-03-02,1351.65,4.67457508515385
Tesouro Prefixado,2010-07-01,2010-03-02,970.61,9.42249643885857
Tesouro Prefixado,2013-01-01,2010-03-02,722.97,12.11617212093165
Tesouro IPCA+,2024-08-15,2010-03-02,784.9,4.32919274872989
Tesouro Prefixado,2011-01-01,2010-03-02,919.29,10.60304562538005
Tesouro Prefixado,2012-01-01,2010-03-02,816.3,11.70047441414112
Tesouro Selic,2011-03-16,2010-03-03,4152.35,0.8954007130775999
Tesouro Prefixado,2011-01-01,2010-03-03,919.86,10.55735005064215
Tesouro IPCA+,2024-08-15,2010-03-03,785.3,4.3274929366343
Tesouro IPCA+,2015-05-15,2010-03-03,1352.37,4.66969622114368
Tesouro Prefixado,2010-07-01,2010-03-03,970.98,9.37767726983254
Tesouro Selic,2012-03-07,2010-03-03,4150.7,0.47318506007352
Tesouro Selic,2010-03-17,2010-03-03,4153.19,26.74934829351671
Tesouro Selic,2013-03-07,2010-03-03,4148.22,0.3296621903964
Tesouro Selic,2014-03-07,2010-03-03,4146.56,0.25432855995868003
Tesouro Prefixado,2013-01-01,2010-03-03,723.84,12.08098280294029
Tesouro Prefixado,2012-01-01,2010-03-03,816.8,11.68160820470118
Tesouro Selic,2013-03-07,2010-03-04,4149.59,0.32236631483086003
Tesouro Selic,2010-03-17,2010-03-04,4154.56,28.25906439388892
Tesouro Selic,2011-03-16,2010-03-04,4153.72,0.87554061621359
Tesouro Selic,2014-03-07,2010-03-04,4147.93,0.24880201654916997
Tesouro Prefixado,2011-01-01,2010-03-04,920.02,10.57079227824757
Tesouro Prefixado,2010-07-01,2010-03-04,971.27,9.35981494829494
Tesouro Selic,2012-03-07,2010-03-04,4152.07,0.46244815522507
Tesouro IPCA+,2015-05-15,2010-03-04,1351.78,4.67827771067907
Tesouro IPCA+,2024-08-15,2010-03-04,785.71,4.32573040426509
Tesouro Prefixado,2013-01-01,2010-03-04,723.44,12.11523532961909
Tesouro Prefixado,2012-01-01,2010-03-04,816.22,11.74347381850968
Tesouro Selic,2010-03-17,2010-03-05,4155.93,30.043439415039842
Tesouro Prefixado,2010-07-01,2010-03-05,971.62,9.32078427189277
Tesouro Prefixado,2012-01-01,2010-03-05,816.71,11.72535366430063
Tesouro Prefixado,2013-01-01,2010-03-05,724.14,12.089310978024189
Tesouro Prefixado,2011-01-01,2010-03-05,920.32,10.56398415581587
Tesouro Selic,2012-03-07,2010-03-05,4153.45,0.45160371975558006
Tesouro IPCA+,2024-08-15,2010-03-05,785.06,4.33069094648126
Tesouro IPCA+,2015-05-15,2010-03-05,1351.19,4.6868716015416405
Tesouro Selic,2013-03-07,2010-03-05,4150.97,0.31500472691392
Tesouro Selic,2014-03-07,2010-03-05,4149.3,0.24327010693804998
Tesouro Selic,2011-03-16,2010-03-05,4155.09,0.8555861742627501
Tesouro IPCA+,2024-08-15,2010-03-08,784.84,4.33460420950004
Tesouro Selic,2011-03-16,2010-03-08,4156.46,0.8400355081633301
Tesouro IPCA+,2015-05-15,2010-03-08,1350.04,4.7063283386743695
Tesouro IPCA+,2035-05-15,2010-03-08,405.61,4.33225642947299
Tesouro Prefixado,2013-01-01,2010-03-08,725.01,12.0788447434633
Tesouro Prefixado,2012-01-01,2010-03-08,817.6,11.71438531351307
Tesouro Prefixado,2011-01-01,2010-03-08,921.16,10.55217089608475
Tesouro Prefixado,2010-07-01,2010-03-08,972.19,9.37131002741711
